1140212.00, 935.00, 195.78, 196.88, 194.86, 196.80,115374.00
1140212.00, 940.00, 196.75, 198.27, 195.60, 196.34,106272.00
1140212.00, 945.00, 196.38, 196.80, 195.10, 195.89,66900.00
1140212.00, 950.00, 196.07, 197.00, 196.00, 196.60,47777.00
1140212.00, 955.00, 196.51, 197.48, 196.31, 197.16,53754.00
1140212.00,1000.00, 197.16, 197.32, 196.32, 196.93,27378.00
1140212.00,1005.00, 196.94, 196.94, 195.90, 196.29,32856.00
1140212.00,1010.00, 196.29, 196.55, 195.60, 196.50,59794.00
1140212.00,1015.00, 196.50, 196.64, 195.82, 196.02,19099.00
1140212.00,1020.00, 196.04, 196.39, 195.76, 195.81,17805.00
1140212.00,1025.00, 195.97, 196.50, 195.84, 196.19,35893.00
1140212.00,1030.00, 196.01, 196.16, 195.50, 195.83,55001.00
1140212.00,1035.00, 195.73, 195.81, 195.00, 195.03,54936.00
1140212.00,1040.00, 195.05, 196.43, 195.00, 196.35,70362.00
1140212.00,1045.00, 196.32, 196.35, 195.91, 195.99,56611.00
1140212.00,1050.00, 195.97, 196.33, 195.52, 196.20,58057.00
1140212.00,1055.00, 196.20, 196.38, 195.97, 196.09,24102.00
1140212.00,1100.00, 196.04, 196.19, 195.80, 195.93,13749.00
1140212.00,1105.00, 195.93, 196.08, 195.37, 195.52,21137.00
1140212.00,1110.00, 195.50, 195.89, 195.37, 195.82,17758.00
1140212.00,1115.00, 195.88, 196.10, 195.73, 195.90,19044.00
1140212.00,1120.00, 195.81, 196.29, 195.63, 195.93,25549.00
1140212.00,1125.00, 195.94, 196.00, 195.25, 195.30,58379.00
1140212.00,1130.00, 195.25, 195.45, 195.00, 195.00,40522.00
1140212.00,1135.00, 195.00, 195.41, 195.00, 195.06,26645.00
1140212.00,1140.00, 195.13, 195.22, 194.32, 194.61,29727.00
1140212.00,1145.00, 194.60, 195.26, 194.60, 195.10,36015.00
1140212.00,1150.00, 195.16, 195.48, 194.98, 194.98,25496.00
1140212.00,1155.00, 195.00, 195.40, 194.82, 195.36,24988.00
1140212.00,1200.00, 195.38, 195.78, 195.10, 195.40,29982.00
1140212.00,1205.00, 195.42, 195.94, 195.10, 195.79,30973.00
1140212.00,1210.00, 195.75, 196.18, 195.70, 195.74,42442.00
1140212.00,1215.00, 195.88, 196.30, 195.81, 195.89,16388.00
1140212.00,1220.00, 196.00, 196.04, 195.70, 195.96,19302.00
1140212.00,1225.00, 195.99, 196.23, 195.60, 195.96,34747.00
1140212.00,1230.00, 195.95, 196.45, 195.87, 196.24,34471.00
1140212.00,1235.00, 196.26, 196.75, 196.21, 196.40,29339.00
1140212.00,1240.00, 196.38, 196.75, 196.28, 196.40,28847.00
1140212.00,1245.00, 196.41, 196.46, 196.00, 196.19,18986.00
1140212.00,1250.00, 196.20, 196.28, 195.90, 196.26,16191.00
1140212.00,1255.00, 196.32, 196.69, 196.13, 196.64,16771.00
1140212.00,1300.00, 196.56, 196.69, 196.04, 196.28,15484.00
1140212.00,1305.00, 196.20, 196.44, 196.08, 196.29,21354.00
1140212.00,1310.00, 196.18, 196.26, 195.85, 196.00,18239.00
1140212.00,1315.00, 196.00, 196.15, 195.72, 195.81,9394.00
1140212.00,1320.00, 195.81, 196.17, 195.80, 196.09,17127.00
1140212.00,1325.00, 196.09, 196.11, 195.73, 195.99,19466.00
1140212.00,1330.00, 195.99, 196.00, 195.32, 195.32,12459.00
1140212.00,1335.00, 195.34, 195.68, 195.34, 195.38,13320.00
1140212.00,1340.00, 195.49, 195.50, 195.06, 195.06,19090.00
1140212.00,1345.00, 195.06, 195.39, 195.01, 195.18,16304.00
1140212.00,1350.00, 195.33, 195.50, 195.18, 195.32,6238.00
1140212.00,1355.00, 195.43, 195.49, 195.20, 195.31,8524.00
1140212.00,1400.00, 195.31, 195.49, 195.25, 195.42,8329.00
1140212.00,1405.00, 195.44, 195.50, 195.35, 195.35,15146.00
1140212.00,1410.00, 195.35, 195.50, 195.18, 195.30,8466.00
1140212.00,1415.00, 195.39, 195.43, 195.01, 195.25,8694.00
1140212.00,1420.00, 195.26, 195.39, 195.02, 195.32,9752.00
1140212.00,1425.00, 195.22, 195.49, 195.22, 195.37,9703.00
1140212.00,1430.00, 195.40, 195.55, 195.12, 195.39,30147.00
1140212.00,1435.00, 195.36, 195.49, 195.05, 195.46,15084.00
1140212.00,1440.00, 195.46, 196.15, 195.46, 195.97,40657.00
1140212.00,1445.00, 195.95, 196.14, 195.76, 195.93,18965.00
1140212.00,1450.00, 195.93, 196.14, 195.73, 195.82,12819.00
1140212.00,1455.00, 195.85, 196.08, 195.79, 195.92,10645.00
1140212.00,1500.00, 195.95, 196.08, 195.57, 196.00,12325.00
1140212.00,1505.00, 195.97, 196.25, 195.97, 196.12,25650.00
1140212.00,1510.00, 196.13, 196.40, 195.93, 196.24,26041.00
1140212.00,1515.00, 196.28, 196.32, 195.91, 196.10,10499.00
1140212.00,1520.00, 196.14, 196.33, 195.98, 196.18,29450.00
1140212.00,1525.00, 196.11, 196.25, 196.05, 196.05,15560.00
1140212.00,1530.00, 196.13, 196.18, 195.91, 195.96,19866.00
1140212.00,1535.00, 196.00, 196.20, 195.91, 195.95,15712.00
1140212.00,1540.00, 195.85, 196.02, 195.20, 195.22,59081.00
1140212.00,1545.00, 195.24, 195.41, 195.05, 195.19,33029.00
1140212.00,1550.00, 195.26, 195.55, 195.23, 195.44,33203.00
1140212.00,1555.00, 195.44, 195.57, 195.05, 195.07,36464.00
1140212.00,1600.00, 195.09, 195.50, 195.00, 195.32,86179.00
1140213.00, 935.00, 193.44, 194.44, 193.25, 193.42,63745.00
1140213.00, 940.00, 193.46, 194.20, 193.30, 194.08,54710.00
1140213.00, 945.00, 194.05, 195.04, 194.03, 194.87,62656.00
1140213.00, 950.00, 194.59, 196.60, 194.55, 196.59,95127.00
1140213.00, 955.00, 196.58, 197.50, 196.46, 196.85,100934.00
1140213.00,1000.00, 196.90, 197.58, 196.60, 197.45,72239.00
1140213.00,1005.00, 197.47, 198.58, 197.30, 198.47,125513.00
1140213.00,1010.00, 198.45, 199.95, 198.40, 199.90,208769.00
1140213.00,1015.00, 199.88, 201.28, 199.15, 199.34,260263.00
1140213.00,1020.00, 199.35, 201.00, 199.23, 200.51,132788.00
1140213.00,1025.00, 200.51, 200.84, 199.27, 199.45,61982.00
1140213.00,1030.00, 199.39, 199.57, 198.65, 199.31,71150.00
1140213.00,1035.00, 199.35, 199.96, 199.17, 199.77,79962.00
1140213.00,1040.00, 199.78, 200.32, 199.20, 200.22,97889.00
1140213.00,1045.00, 200.20, 200.55, 199.50, 200.55,68434.00
1140213.00,1050.00, 200.58, 201.21, 200.29, 201.12,123955.00
1140213.00,1055.00, 201.10, 201.57, 200.18, 201.40,84146.00
1140213.00,1100.00, 201.50, 201.74, 201.00, 201.74,70238.00
