02/11/2014,10:35,195.16,196.68,195.15,196.52,129099,108563
02/11/2014,10:40,196.60,196.60,195.82,196.23,58306,63758
02/11/2014,10:45,196.40,197.44,196.36,197.10,113591,94808
02/11/2014,10:50,197.03,197.63,196.82,197.19,78771,90831
02/11/2014,10:55,197.30,197.35,195.87,196.05,64890,75579
02/11/2014,11:00,196.16,197.41,195.91,197.41,38943,31427
02/11/2014,11:05,197.33,198.22,197.29,197.70,78903,61575
02/11/2014,11:10,197.65,197.89,197.20,197.77,24761,44672
02/11/2014,11:15,197.73,197.89,197.31,197.57,26296,21389
02/11/2014,11:20,197.70,197.85,197.20,197.85,30219,32916
02/11/2014,11:25,197.75,198.30,197.42,198.00,67441,45109
02/11/2014,11:30,197.95,198.20,197.50,197.76,34727,35847
02/11/2014,11:35,197.65,197.88,196.20,196.51,69285,92548
02/11/2014,11:40,196.73,197.84,196.55,197.70,57433,64154
02/11/2014,11:45,197.69,197.73,197.14,197.55,17324,38110
02/11/2014,11:50,197.55,197.68,196.76,196.91,23421,31855
02/11/2014,11:55,196.87,197.00,195.80,195.93,21439,50423
02/11/2014,12:00,195.95,196.49,195.75,196.36,32385,29630
02/11/2014,12:05,196.41,196.60,195.90,195.97,11439,21422
02/11/2014,12:10,196.00,196.41,196.00,196.08,14826,23405
02/11/2014,12:15,196.13,196.59,195.81,196.33,26794,21880
02/11/2014,12:20,196.43,197.20,196.03,197.03,35862,28651
02/11/2014,12:25,197.10,197.38,196.99,197.28,17474,19603
02/11/2014,12:30,197.12,197.64,197.12,197.43,33905,26371
02/11/2014,12:35,197.35,197.97,197.35,197.55,36180,31701
02/11/2014,12:40,197.65,197.67,196.84,197.12,24117,24204
02/11/2014,12:45,197.04,197.35,196.56,197.09,21025,22853
02/11/2014,12:50,197.06,197.23,196.71,196.98,11525,11869
02/11/2014,12:55,196.98,197.24,196.80,196.93,10340,15614
02/11/2014,13:00,196.80,197.49,196.65,197.48,24668,14346
02/11/2014,13:05,197.47,197.90,197.42,197.68,38488,30530
02/11/2014,13:10,197.63,197.81,197.00,197.25,14239,27473
02/11/2014,13:15,197.24,197.46,197.07,197.26,17031,15070
02/11/2014,13:20,197.36,197.36,196.75,197.24,23566,18035
02/11/2014,13:25,197.18,197.41,196.98,197.12,8619,9831
02/11/2014,13:30,197.27,198.78,197.27,198.54,143539,67711
02/11/2014,13:35,198.50,198.66,198.19,198.48,33573,31696
02/11/2014,13:40,198.48,199.20,198.03,198.94,64999,58691
02/11/2014,13:45,198.93,199.69,198.85,199.58,54475,43511
02/11/2014,13:50,199.48,199.75,199.30,199.57,47732,50952
02/11/2014,13:55,199.56,199.60,198.67,198.88,32956,44346
02/11/2014,14:00,198.79,199.00,198.71,198.88,30249,22278
02/11/2014,14:05,198.87,199.37,198.87,199.33,47837,30897
02/11/2014,14:10,199.33,199.83,199.22,199.83,60281,50009
02/11/2014,14:15,199.83,200.60,199.75,200.00,150083,92591
02/11/2014,14:20,199.98,200.20,198.86,199.55,65821,76588
02/11/2014,14:25,199.69,199.98,199.20,199.78,42688,44997
02/11/2014,14:30,199.87,199.93,199.27,199.51,41331,31153
02/11/2014,14:35,199.47,199.67,199.06,199.11,15375,26196
02/11/2014,14:40,199.00,199.68,198.90,199.68,31223,30350
02/11/2014,14:45,199.73,199.89,199.42,199.58,24319,35415
02/11/2014,14:50,199.58,199.75,199.25,199.46,21084,20826
02/11/2014,14:55,199.43,199.81,199.28,199.61,20295,15174
02/11/2014,15:00,199.62,199.85,199.47,199.66,28324,21333
02/11/2014,15:05,199.66,199.66,199.00,199.00,25881,43164
02/11/2014,15:10,199.03,199.27,198.55,198.78,49427,56841
02/11/2014,15:15,198.78,199.00,198.76,198.98,31933,32206
02/11/2014,15:20,199.00,199.31,198.80,199.30,43394,31743
02/11/2014,15:25,199.29,199.30,198.88,198.98,21918,26673
02/11/2014,15:30,199.00,199.05,198.38,198.52,44233,77378
02/11/2014,15:35,198.49,198.59,198.02,198.42,53636,56699
02/11/2014,15:40,198.46,198.76,198.17,198.22,38175,33542
02/11/2014,15:45,198.20,198.63,196.91,197.05,81399,107519
02/11/2014,15:50,197.06,197.14,195.57,196.04,101717,125486
02/11/2014,15:55,196.04,197.00,196.02,196.80,90460,59660
02/11/2014,16:00,196.80,196.88,196.44,196.67,116515,102825
02/12/2014,09:35,195.78,196.88,194.86,196.80,115374,144248
02/12/2014,09:40,196.75,198.27,195.60,196.34,106272,123627
02/12/2014,09:45,196.38,196.80,195.10,195.89,66900,96391
02/12/2014,09:50,196.07,197.00,196.00,196.60,47777,37108
02/12/2014,09:55,196.51,197.48,196.31,197.16,53754,40869
02/12/2014,10:00,197.16,197.32,196.32,196.93,27378,28448
02/12/2014,10:05,196.94,196.94,195.90,196.29,32856,60107
02/12/2014,10:10,196.29,196.55,195.60,196.50,59794,55171
02/12/2014,10:15,196.50,196.64,195.82,196.02,19099,38241
02/12/2014,10:20,196.04,196.39,195.76,195.81,17805,25090
02/12/2014,10:25,195.97,196.50,195.84,196.19,35893,38522
02/12/2014,10:30,196.01,196.16,195.50,195.83,55001,83657
02/12/2014,10:35,195.73,195.81,195.00,195.03,54936,95611
02/12/2014,10:40,195.05,196.43,195.00,196.35,70362,63304
02/12/2014,10:45,196.32,196.35,195.91,195.99,56611,80449
02/12/2014,10:50,195.97,196.33,195.52,196.20,58057,71764
02/12/2014,10:55,196.20,196.38,195.97,196.09,24102,22394
02/12/2014,11:00,196.04,196.19,195.80,195.93,13749,21131
02/12/2014,11:05,195.93,196.08,195.37,195.52,21137,18580
02/12/2014,11:10,195.50,195.89,195.37,195.82,17758,16571
02/12/2014,11:15,195.88,196.10,195.73,195.90,19044,10594
02/12/2014,11:20,195.81,196.29,195.63,195.93,25549,11758
02/12/2014,11:25,195.94,196.00,195.25,195.30,58379,27686
02/12/2014,11:30,195.25,195.45,195.00,195.00,40522,84517
02/12/2014,11:35,195.00,195.41,195.00,195.06,26645,39526
02/12/2014,11:40,195.13,195.22,194.32,194.61,29727,64933
02/12/2014,11:45,194.60,195.26,194.60,195.10,36015,25267
02/12/2014,11:50,195.16,195.48,194.98,194.98,25496,22713
02/12/2014,11:55,195.00,195.40,194.82,195.36,24988,25984
02/12/2014,12:00,195.38,195.78,195.10,195.40,29982,22648
02/12/2014,12:05,195.42,195.94,195.10,195.79,30973,18266
02/12/2014,12:10,195.75,196.18,195.70,195.74,42442,17771
02/12/2014,12:15,195.88,196.30,195.81,195.89,16388,16757
02/12/2014,12:20,196.00,196.04,195.70,195.96,19302,16521
02/12/2014,12:25,195.99,196.23,195.60,195.96,34747,36487
02/12/2014,12:30,195.95,196.45,195.87,196.24,34471,20163
02/12/2014,12:35,196.26,196.75,196.21,196.40,29339,18250
02/12/2014,12:40,196.38,196.75,196.28,196.40,28847,22714
02/12/2014,12:45,196.41,196.46,196.00,196.19,18986,15462
02/12/2014,12:50,196.20,196.28,195.90,196.26,16191,18395
02/12/2014,12:55,196.32,196.69,196.13,196.64,16771,13438
02/12/2014,13:00,196.56,196.69,196.04,196.28,15484,20776
02/12/2014,13:05,196.20,196.44,196.08,196.29,21354,13293
02/12/2014,13:10,196.18,196.26,195.85,196.00,18239,13976
02/12/2014,13:15,196.00,196.15,195.72,195.81,9394,16134
02/12/2014,13:20,195.81,196.17,195.80,196.09,17127,16853
02/12/2014,13:25,196.09,196.11,195.73,195.99,19466,25855
02/12/2014,13:30,195.99,196.00,195.32,195.32,12459,32413
02/12/2014,13:35,195.34,195.68,195.34,195.38,13320,13483
02/12/2014,13:40,195.49,195.50,195.06,195.06,19090,27575
02/12/2014,13:45,195.06,195.39,195.01,195.18,16304,14391
02/12/2014,13:50,195.33,195.50,195.18,195.32,6238,7421
02/12/2014,13:55,195.43,195.49,195.20,195.31,8524,7726
02/12/2014,14:00,195.31,195.49,195.25,195.42,8329,7446
02/12/2014,14:05,195.44,195.50,195.35,195.35,15146,8666
02/12/2014,14:10,195.35,195.50,195.18,195.30,8466,7068
02/12/2014,14:15,195.39,195.43,195.01,195.25,8694,9929
02/12/2014,14:20,195.26,195.39,195.02,195.32,9752,12716
02/12/2014,14:25,195.22,195.49,195.22,195.37,9703,4668
02/12/2014,14:30,195.40,195.55,195.12,195.39,30147,21399
02/12/2014,14:35,195.36,195.49,195.05,195.46,15084,11933
02/12/2014,14:40,195.46,196.15,195.46,195.97,40657,24940
02/12/2014,14:45,195.95,196.14,195.76,195.93,18965,15268
02/12/2014,14:50,195.93,196.14,195.73,195.82,12819,19470
02/12/2014,14:55,195.85,196.08,195.79,195.92,10645,8280
02/12/2014,15:00,195.95,196.08,195.57,196.00,12325,10303
02/12/2014,15:05,195.97,196.25,195.97,196.12,25650,12265
02/12/2014,15:10,196.13,196.40,195.93,196.24,26041,15950
02/12/2014,15:15,196.28,196.32,195.91,196.10,10499,16026
02/12/2014,15:20,196.14,196.33,195.98,196.18,29450,18833
02/12/2014,15:25,196.11,196.25,196.05,196.05,15560,13496
02/12/2014,15:30,196.13,196.18,195.91,195.96,19866,15890
02/12/2014,15:35,196.00,196.20,195.91,195.95,15712,13162
02/12/2014,15:40,195.85,196.02,195.20,195.22,59081,46369
02/12/2014,15:45,195.24,195.41,195.05,195.19,33029,25963
02/12/2014,15:50,195.26,195.55,195.23,195.44,33203,29405
02/12/2014,15:55,195.44,195.57,195.05,195.07,36464,43004
02/12/2014,16:00,195.09,195.50,195.00,195.32,86179,82964
02/13/2014,09:35,193.44,194.44,193.25,193.42,63745,108071
02/13/2014,09:40,193.46,194.20,193.30,194.08,54710,43735
02/13/2014,09:45,194.05,195.04,194.03,194.87,62656,49468
02/13/2014,09:50,194.59,196.60,194.55,196.59,95127,54696
02/13/2014,09:55,196.58,197.50,196.46,196.85,100934,81068
02/13/2014,10:00,196.90,197.58,196.60,197.45,72239,48077
02/13/2014,10:05,197.47,198.58,197.30,198.47,125513,79183
02/13/2014,10:10,198.45,199.95,198.40,199.90,208769,136620
02/13/2014,10:15,199.88,201.28,199.15,199.34,260263,202381
02/13/2014,10:20,199.35,201.00,199.23,200.51,132788,86627
02/13/2014,10:25,200.51,200.84,199.27,199.45,61982,79074
02/13/2014,10:30,199.39,199.57,198.65,199.31,71150,80186
02/13/2014,10:35,199.35,199.96,199.17,199.77,79962,67648
02/13/2014,10:40,199.78,200.32,199.20,200.22,97889,58496
02/13/2014,10:45,200.20,200.55,199.50,200.55,68434,44212
02/13/2014,10:50,200.58,201.21,200.29,201.12,123955,68382
02/13/2014,10:55,201.10,201.57,200.18,201.40,84146,67328
02/13/2014,11:00,201.50,201.74,201.00,201.74,70238,72627
02/13/2014,11:05,201.75,202.40,201.20,201.21,125606,75443
02/13/2014,11:10,201.47,201.69,200.50,200.60,52554,73356
02/13/2014,11:15,200.60,200.85,200.00,200.42,53043,57355
02/13/2014,11:20,200.46,200.95,200.46,200.86,32149,31353
02/13/2014,11:25,200.79,201.12,199.73,200.53,44080,60363
02/13/2014,11:30,200.54,200.78,200.20,200.78,24804,22423
02/13/2014,11:35,200.79,200.90,200.31,200.37,17179,23303
02/13/2014,11:40,200.37,200.75,200.32,200.60,12654,55654
02/13/2014,11:45,200.60,200.90,200.31,200.64,31744,25584
02/13/2014,11:50,200.80,201.50,200.80,201.50,55630,50489
02/13/2014,11:55,201.45,202.02,201.38,201.49,63529,49177
02/13/2014,12:00,201.40,201.78,200.91,201.42,25312,34367
02/13/2014,12:05,201.39,202.02,201.18,201.93,39448,24408
02/13/2014,12:10,201.89,202.01,201.50,201.59,16187,24572
02/13/2014,12:15,201.62,202.29,201.54,202.00,37103,26496
02/13/2014,12:20,201.99,202.22,201.66,201.92,28429,23533
02/13/2014,12:25,201.96,202.39,201.91,202.39,36021,26376
02/13/2014,12:30,202.28,202.72,201.77,201.89,88798,57974
02/13/2014,12:35,201.87,202.00,201.20,201.30,30136,42929
02/13/2014,12:40,201.50,201.90,201.30,201.75,21274,20250
02/13/2014,12:45,201.73,201.90,201.45,201.63,16572,12086
02/13/2014,12:50,201.50,201.62,200.95,201.40,46485,48031
02/13/2014,12:55,201.42,201.69,201.16,201.34,18716,15439
02/13/2014,13:00,201.50,201.70,201.30,201.54,16830,13822
02/13/2014,13:05,201.62,201.95,201.51,201.95,21551,16451
02/13/2014,13:10,201.95,202.10,201.64,201.88,26649,21626
02/13/2014,13:15,201.80,201.87,201.30,201.33,28556,77125
02/13/2014,13:20,201.44,201.89,201.42,201.73,13797,9390
02/13/2014,13:25,201.71,201.81,201.36,201.48,6185,8791
02/13/2014,13:30,201.55,201.70,201.14,201.28,12807,23477
02/13/2014,13:35,201.34,201.62,201.05,201.15,36376,37056
02/13/2014,13:40,201.21,201.34,200.62,201.19,37060,35759
02/13/2014,13:45,201.17,201.50,201.16,201.48,15256,15834
02/13/2014,13:50,201.48,201.67,201.31,201.55,19926,17592
02/13/2014,13:55,201.65,201.88,201.48,201.88,25915,17998
02/13/2014,14:00,201.87,202.05,201.77,202.03,33588,20532
02/13/2014,14:05,202.00,202.27,201.63,201.86,39329,32619
02/13/2014,14:10,201.87,202.15,201.76,201.82,18469,22002
02/13/2014,14:15,201.78,201.81,200.81,200.82,21013,27257
02/13/2014,14:20,200.82,201.15,200.15,200.25,40362,40622
02/13/2014,14:25,200.27,200.82,200.15,200.80,31478,28584
02/13/2014,14:30,200.80,200.80,200.05,200.16,66874,36638
02/13/2014,14:35,200.18,200.44,199.80,200.25,38674,71596
02/13/2014,14:40,200.25,200.60,199.95,200.44,26630,29662
02/13/2014,14:45,200.41,200.98,200.30,200.95,20451,16688
02/13/2014,14:50,200.95,201.00,200.75,200.98,12898,14760
02/13/2014,14:55,201.00,201.33,200.84,201.14,30029,30358
02/13/2014,15:00,201.06,201.16,200.40,200.82,24106,30028
02/13/2014,15:05,200.81,201.11,200.11,200.22,17558,26616
02/13/2014,15:10,200.23,200.61,200.19,200.42,21998,18189
02/13/2014,15:15,200.38,200.82,200.22,200.53,22200,16815
02/13/2014,15:20,200.53,200.78,200.40,200.45,15065,17873
02/13/2014,15:25,200.52,200.55,200.10,200.12,17280,22721
02/13/2014,15:30,200.12,200.43,200.01,200.21,44848,36800
02/13/2014,15:35,200.29,200.41,199.80,199.86,46303,64963
02/13/2014,15:40,199.88,200.11,199.72,199.91,49652,52514
02/13/2014,15:45,199.81,199.91,199.00,199.12,71692,93742
02/13/2014,15:50,199.20,199.50,199.15,199.38,48788,51570
02/13/2014,15:55,199.42,199.85,199.34,199.83,84951,74135
02/13/2014,16:00,199.84,199.84,199.36,199.62,73256,92727
02/14/2014,09:35,198.20,199.40,197.00,198.72,170800,203904
02/14/2014,09:40,198.73,201.88,198.71,200.61,185792,177164
02/14/2014,09:45,200.72,201.38,199.39,200.66,96679,91129
02/14/2014,09:50,200.51,200.58,198.70,199.05,55442,93312
02/14/2014,09:55,199.05,199.42,198.45,198.52,57500,86765
02/14/2014,10:00,198.52,198.89,197.55,198.73,64790,67653
02/14/2014,10:05,198.69,198.87,197.49,197.49,37877,62548
02/14/2014,10:10,197.49,197.99,197.25,197.81,43139,54266
02/14/2014,10:15,197.77,198.70,197.61,198.28,41923,41967
02/14/2014,10:20,198.10,199.25,198.08,198.75,52663,44709
02/14/2014,10:25,198.75,199.48,198.74,198.93,40435,27429
02/14/2014,10:30,198.92,199.38,198.84,199.20,33549,35105
02/14/2014,10:35,199.20,200.10,198.91,199.89,58642,47528
02/14/2014,10:40,199.96,200.20,199.29,199.50,30069,42099
02/14/2014,10:45,199.46,199.74,199.01,199.01,21741,42967
02/14/2014,10:50,199.18,199.43,198.75,199.10,28443,46303
02/14/2014,10:55,199.18,199.18,198.53,198.69,31536,35017
02/14/2014,11:00,198.77,198.85,198.03,198.17,20135,35335
02/14/2014,11:05,198.20,198.48,197.87,197.88,26449,55379
02/14/2014,11:10,197.88,198.04,197.53,197.66,51913,54774
02/14/2014,11:15,197.74,198.69,197.74,198.40,60438,34012
02/14/2014,11:20,198.40,199.17,198.40,198.96,34517,32060
02/14/2014,11:25,198.98,198.98,198.36,198.72,24460,30522
02/14/2014,11:30,198.63,199.85,198.57,199.50,57728,40320
02/14/2014,11:35,199.53,199.99,199.48,199.88,37299,33827
02/14/2014,11:40,199.88,199.90,199.08,199.39,36560,36211
02/14/2014,11:45,199.36,199.67,199.27,199.32,9538,14105
02/14/2014,11:50,199.30,199.47,198.80,198.80,15333,23097
02/14/2014,11:55,198.80,199.40,198.35,199.16,20950,28743
02/14/2014,12:00,199.17,199.63,199.17,199.34,16186,8813
02/14/2014,12:05,199.17,199.39,198.42,198.68,19716,24909
02/14/2014,12:10,198.68,198.80,198.31,198.55,28988,32303
02/14/2014,12:15,198.58,198.92,198.52,198.78,6525,9689
02/14/2014,12:20,198.78,198.87,198.26,198.34,10869,14360
02/14/2014,12:25,198.34,198.79,198.27,198.44,11647,9229
02/14/2014,12:30,198.41,198.57,197.85,198.00,17003,35522
02/14/2014,12:35,198.06,198.47,197.90,198.29,17385,12644
02/14/2014,12:40,198.31,198.61,198.13,198.59,9329,8606
02/14/2014,12:45,198.58,199.02,198.50,198.90,23736,10544
02/14/2014,12:50,199.00,199.23,198.90,198.92,13473,17160
02/14/2014,12:55,198.92,198.98,198.56,198.66,6013,10233
02/14/2014,13:00,198.60,198.61,198.33,198.61,6106,5379
02/14/2014,13:05,198.60,199.00,198.60,198.85,10128,11489
02/14/2014,13:10,198.90,199.50,198.87,199.50,37221,24452
02/14/2014,13:15,199.46,199.58,199.25,199.26,21601,12859
02/14/2014,13:20,199.26,199.60,199.23,199.52,17056,5954
02/14/2014,13:25,199.60,199.82,199.45,199.76,21897,18451
02/14/2014,13:30,199.71,200.00,199.60,200.00,48015,24802
02/14/2014,13:35,199.95,199.98,199.80,199.94,8225,11356
02/14/2014,13:40,199.95,200.75,199.95,200.75,81863,47873
02/14/2014,13:45,200.74,201.05,200.50,200.79,79820,54260
02/14/2014,13:50,200.82,200.83,200.01,200.10,39223,46177
02/14/2014,13:55,200.09,200.34,200.03,200.30,25271,20212
02/14/2014,14:00,200.30,200.44,200.05,200.34,13368,17644
02/14/2014,14:05,200.38,200.55,200.21,200.30,16201,23654
02/14/2014,14:10,200.46,200.46,199.77,199.87,20217,29913
02/14/2014,14:15,199.86,200.15,199.84,200.04,10380,19242
02/14/2014,14:20,200.14,200.31,200.04,200.12,9726,13020
02/14/2014,14:25,200.25,200.25,200.00,200.08,6094,9686
02/14/2014,14:30,200.03,200.23,199.83,199.89,19783,27681
02/14/2014,14:35,199.93,200.08,199.53,199.59,24352,24944
02/14/2014,14:40,199.57,199.79,198.94,198.94,41704,59342
02/14/2014,14:45,198.90,199.31,198.80,199.02,35949,31095
02/14/2014,14:50,199.00,199.36,199.00,199.22,27259,24553
02/14/2014,14:55,199.28,199.45,199.20,199.37,20636,29742
02/14/2014,15:00,199.41,199.45,198.91,199.14,26335,35613
02/14/2014,15:05,199.05,199.39,199.00,199.37,14093,10670
02/14/2014,15:10,199.40,199.41,198.66,198.74,24558,43148
02/14/2014,15:15,198.69,198.88,198.60,198.87,21087,20718
02/14/2014,15:20,198.77,198.92,198.65,198.70,23096,18874
02/14/2014,15:25,198.66,198.73,198.12,198.42,31223,44918
02/14/2014,15:30,198.36,198.58,198.04,198.13,18460,25659
02/14/2014,15:35,198.10,198.50,198.06,198.40,23620,19988
02/14/2014,15:40,198.38,198.58,198.27,198.48,27200,22185
02/14/2014,15:45,198.49,198.54,198.18,198.32,32585,31521
02/14/2014,15:50,198.35,198.54,198.30,198.38,26648,28202
02/14/2014,15:55,198.42,198.72,198.39,198.66,92395,86604
02/14/2014,16:00,198.68,198.76,198.07,198.20,92169,105903
02/18/2014,09:35,205.10,205.55,202.32,202.43,254275,408960
02/18/2014,09:40,202.78,204.77,202.47,204.20,140320,130561
02/18/2014,09:45,204.40,205.25,203.04,203.38,203088,168037
02/18/2014,09:50,203.21,204.45,202.97,204.01,107777,117381
02/18/2014,09:55,204.07,204.19,202.87,203.48,63722,108999
02/18/2014,10:00,203.44,203.52,202.60,202.92,68345,88977
02/18/2014,10:05,202.93,203.29,202.00,202.00,99367,166405
02/18/2014,10:10,202.00,202.85,201.36,202.84,102047,114801
02/18/2014,10:15,202.79,203.54,202.11,203.32,62226,57806
02/18/2014,10:20,203.31,204.08,203.27,204.07,116372,63128
02/18/2014,10:25,204.00,204.10,203.40,203.90,52851,73387
02/18/2014,10:30,203.93,204.08,203.52,203.92,45140,51663
02/18/2014,10:35,203.82,204.06,203.20,203.93,47887,51766
02/18/2014,10:40,203.91,204.80,203.69,204.41,108846,66883
02/18/2014,10:45,204.39,204.49,203.64,203.93,46356,59980
02/18/2014,10:50,203.95,204.16,203.75,203.83,38616,35634
02/18/2014,10:55,203.86,204.17,203.40,203.52,40829,56858
02/18/2014,11:00,203.53,204.04,203.53,203.98,24741,32049
02/18/2014,11:05,203.83,204.35,203.71,204.20,38783,23219
02/18/2014,11:10,204.27,204.30,203.60,204.05,25758,36478
02/18/2014,11:15,203.91,204.09,203.67,203.86,38481,27897
02/18/2014,11:20,203.91,205.10,203.74,205.03,104852,71825
02/18/2014,11:25,205.00,205.04,204.35,204.86,74300,73633
02/18/2014,11:30,204.97,205.72,204.70,205.51,99406,75069
02/18/2014,11:35,205.55,205.74,204.56,204.69,91364,84766
02/18/2014,11:40,204.71,204.81,204.40,204.78,40866,31095
02/18/2014,11:45,204.78,204.82,204.50,204.78,57101,32601
02/18/2014,11:50,204.76,204.99,204.40,204.40,38183,39375
02/18/2014,11:55,204.40,204.44,203.51,203.52,39473,68885
02/18/2014,12:00,203.63,204.38,203.44,204.04,48561,53463
02/18/2014,12:05,204.12,204.50,204.10,204.34,34408,27527
02/18/2014,12:10,204.40,204.47,204.16,204.38,18884,16850
02/18/2014,12:15,204.26,204.38,204.01,204.23,23114,19561
02/18/2014,12:20,204.20,204.47,204.09,204.24,19922,24544
