1130828.00,1001.00,Sold, NetProfit, 705.00
1130828.00,1005.00,Buy at , 165.93
1130828.00,1005.00,Bought at , 165.85
1130828.00,1005.00,Sold, NetProfit, 678.00
1130828.00,1006.00,Buy at , 164.81
1130828.00,1006.00,Bought at , 164.81
1130828.00,1006.00,Sold, NetProfit, 651.00
1130828.00,1025.00,Buy at , 165.50
1130828.00,1025.00,Bought at , 165.50
1130828.00,1028.00,Sold, NetProfit, 724.00
1130828.00,1048.00,Buy at , 165.88
1130828.00,1049.00,Bought at , 165.88
1130828.00,1051.00,Sold, NetProfit, 797.00
1130828.00,1129.00,Buy at , 165.32
1130828.00,1129.00,Bought at , 165.22
1130828.00,1132.00,Sold, NetProfit, 770.00
1130828.00,1241.00,Buy at , 166.27
1130828.00,1241.00,Bought at , 166.18
1130828.00,1242.00,Sold, NetProfit, 743.00
1130828.00,1245.00,Buy at , 166.13
1130828.00,1246.00,Bought at , 166.12
1130828.00,1249.00,Sold, NetProfit, 816.00
1130828.00,1313.00,Buy at , 166.67
1130828.00,1314.00,Bought at , 166.67
1130828.00,1315.00,Sold, NetProfit, 889.00
1130828.00,1405.00,Buy at , 165.34
1130828.00,1406.00,Bought at , 165.33
1130828.00,1408.00,Sold, NetProfit, 962.00
1130828.00,1438.00,Buy at , 165.39
1130828.00,1438.00,Bought at , 165.39
1130828.00,1444.00,Sold, NetProfit, 935.00
1130828.00,1459.00,Buy at , 165.24
1130828.00,1500.00,Bought at , 165.24
1130828.00,1500.00,Sold, NetProfit, 908.00
1130828.00,1512.00,Buy at , 167.06
1130828.00,1512.00,Bought at , 167.06
1130828.00,1513.00,Sold, NetProfit, 881.00
1130828.00,1517.00,Buy at , 166.63
1130828.00,1517.00,Bought at , 166.63
1130828.00,1529.00,Sold, NetProfit, 854.00
1130829.00, 958.00,Buy at , 165.35
1130829.00, 958.00,Bought at , 165.35
1130829.00,1002.00,Sold, NetProfit, 827.00
1130829.00,1015.00,Buy at , 164.00
1130829.00,1016.00,Bought at , 164.00
1130829.00,1024.00,Sold, NetProfit, 800.00
1130829.00,1045.00,Buy at , 166.52
1130829.00,1045.00,Bought at , 166.52
1130829.00,1046.00,Sold, NetProfit, 773.00
1130829.00,1100.00,Buy at , 166.07
1130829.00,1100.00,Bought at , 166.07
1130829.00,1104.00,Sold, NetProfit, 846.00
1130829.00,1109.00,Buy at , 166.52
1130829.00,1116.00,Buy at , 166.22
1130829.00,1117.00,Bought at , 166.18
1130829.00,1123.00,Sold, NetProfit, 897.00
1130829.00,1134.00,Buy at , 166.90
1130829.00,1134.00,Bought at , 166.89
1130829.00,1136.00,Sold, NetProfit, 870.00
1130829.00,1203.00,Buy at , 166.25
1130829.00,1323.00,Buy at , 165.80
1130829.00,1324.00,Bought at , 165.80
1130829.00,1325.00,Sold, NetProfit, 861.00
1130829.00,1510.00,Buy at , 165.60
1130829.00,1511.00,Bought at , 165.60
1130829.00,1519.00,Sold, NetProfit, 834.00
1130829.00,1522.00,Buy at , 165.40
1130829.00,1522.00,Bought at , 165.40
1130829.00,1524.00,Sold, NetProfit, 807.00
1130830.00, 935.00,Buy at , 166.80
1130830.00, 936.00,Buy at , 166.27
1130830.00, 936.00,Bought at , 166.27
1130830.00, 936.00,Sold, NetProfit, 798.00
1130830.00,1012.00,Buy at , 164.88
1130830.00,1012.00,Bought at , 164.88
1130830.00,1024.00,Sold, NetProfit, 771.00
1130830.00,1239.00,Buy at , 164.90
1130830.00,1240.00,Bought at , 164.90
1130830.00,1309.00,Sold, NetProfit, 744.00
1130830.00,1312.00,Buy at , 164.65
1130830.00,1313.00,Bought at , 164.64
1130830.00,1314.00,Sold, NetProfit, 817.00
1130830.00,1334.00,Buy at , 166.27
1130830.00,1334.00,Bought at , 166.26
1130830.00,1335.00,Sold, NetProfit, 790.00
1130830.00,1356.00,Buy at , 166.16
1130830.00,1357.00,Bought at , 166.16
1130830.00,1403.00,Sold, NetProfit, 763.00
1130830.00,1408.00,Buy at , 165.69
1130830.00,1408.00,Bought at , 165.69
1130830.00,1410.00,Sold, NetProfit, 736.00
1130830.00,1504.00,Buy at , 166.28
1130830.00,1504.00,Bought at , 166.28
1130830.00,1507.00,Sold, NetProfit, 709.00
1130903.00, 931.00,Buy at , 172.71
1130903.00, 934.00,Buy at , 173.25
1130903.00, 934.00,Bought at , 173.20
1130903.00, 934.00,Sold, NetProfit, 700.00
1130903.00, 942.00,Buy at , 171.70
1130903.00, 942.00,Bought at , 171.70
1130903.00, 942.00,Sold, NetProfit, 673.00
1130903.00, 943.00,Buy at , 171.36
1130903.00, 943.00,Bought at , 171.36
1130903.00, 947.00,Sold, NetProfit, 746.00
1130903.00, 951.00,Buy at , 171.95
1130903.00, 951.00,Bought at , 171.95
1130903.00, 951.00,Sold, NetProfit, 719.00
1130903.00, 952.00,Buy at , 171.81
1130903.00, 952.00,Bought at , 171.78
1130903.00, 954.00,Sold, NetProfit, 792.00
1130903.00,1000.00,Buy at , 172.68
1130903.00,1008.00,Buy at , 172.36
1130903.00,1008.00,Bought at , 172.36
1130903.00,1014.00,Sold, NetProfit, 743.00
1130903.00,1015.00,Buy at , 172.21
1130903.00,1016.00,Bought at , 172.21
1130903.00,1020.00,Sold, NetProfit, 716.00
1130903.00,1022.00,Buy at , 171.79
1130903.00,1022.00,Bought at , 171.79
1130903.00,1023.00,Sold, NetProfit, 689.00
1130903.00,1036.00,Buy at , 172.25
1130903.00,1036.00,Bought at , 172.20
1130903.00,1103.00,Sold, NetProfit, 762.00
1130903.00,1120.00,Buy at , 171.81
1130903.00,1120.00,Bought at , 171.81
1130903.00,1121.00,Sold, NetProfit, 735.00
1130903.00,1129.00,Buy at , 170.95
1130903.00,1205.00,Buy at , 171.16
1130903.00,1205.00,Bought at , 171.16
1130903.00,1226.00,Sold, NetProfit, 826.00
1130903.00,1236.00,Buy at , 171.83
1130903.00,1236.00,Bought at , 171.80
1130903.00,1247.00,Sold, NetProfit, 799.00
1130903.00,1351.00,Buy at , 169.31
1130903.00,1351.00,Bought at , 169.31
1130903.00,1351.00,Sold, NetProfit, 772.00
1130903.00,1359.00,Buy at , 168.34
1130903.00,1400.00,Buy at , 168.59
1130903.00,1403.00,Buy at , 167.23
1130903.00,1403.00,Bought at , 167.23
1130903.00,1404.00,Sold, NetProfit, 741.00
1130903.00,1404.00,Buy at , 166.87
1130903.00,1404.00,Bought at , 166.82
1130903.00,1408.00,Sold, NetProfit, 814.00
1130903.00,1423.00,Buy at , 167.00
1130903.00,1423.00,Bought at , 166.94
1130903.00,1428.00,Sold, NetProfit, 787.00
1130903.00,1428.00,Buy at , 166.62
1130903.00,1428.00,Bought at , 166.62
1130903.00,1429.00,Sold, NetProfit, 860.00
1130903.00,1527.00,Buy at , 168.18
1130904.00, 933.00,Buy at , 168.20
1130904.00, 933.00,Bought at , 168.20
1130904.00, 935.00,Sold, NetProfit, 951.00
1130904.00, 937.00,Buy at , 168.22
1130904.00, 937.00,Bought at , 168.22
1130904.00, 940.00,Sold, NetProfit, 924.00
1130904.00, 940.00,Buy at , 167.75
1130904.00, 940.00,Bought at , 167.75
1130904.00, 941.00,Sold, NetProfit, 897.00
1130904.00,1053.00,Buy at , 165.70
1130904.00,1053.00,Bought at , 165.70
1130904.00,1058.00,Sold, NetProfit, 970.00
1130904.00,1104.00,Buy at , 165.96
1130904.00,1104.00,Bought at , 165.96
1130904.00,1104.00,Sold, NetProfit, 943.00
1130904.00,1138.00,Buy at , 166.05
1130904.00,1139.00,Bought at , 166.05
1130904.00,1147.00,Sold, NetProfit,1016.00
1130904.00,1202.00,Buy at , 167.57
1130904.00,1203.00,Bought at , 167.47
1130904.00,1225.00,Sold, NetProfit,1089.00
1130904.00,1249.00,Buy at , 168.28
1130904.00,1249.00,Bought at , 168.28
1130904.00,1257.00,Sold, NetProfit,1062.00
1130904.00,1321.00,Buy at , 171.40
1130904.00,1323.00,Buy at , 170.15
1130904.00,1340.00,Buy at , 169.21
1130904.00,1346.00,Buy at , 168.52
1130904.00,1346.00,Bought at , 168.48
1130904.00,1351.00,Sold, NetProfit,1131.00
1130904.00,1507.00,Buy at , 169.92
1130904.00,1507.00,Bought at , 169.92
1130904.00,1509.00,Sold, NetProfit,1204.00
1130904.00,1518.00,Buy at , 170.40
1130904.00,1519.00,Bought at , 170.40
1130904.00,1524.00,Sold, NetProfit,1177.00
1130904.00,1525.00,Buy at , 169.88
1130905.00, 935.00,Buy at , 169.30
1130905.00, 935.00,Bought at , 169.25
1130905.00, 935.00,Sold, NetProfit,1168.00
1130905.00, 952.00,Buy at , 170.31
1130905.00, 953.00,Bought at , 170.31
1130905.00,1001.00,Sold, NetProfit,1141.00
1130905.00,1023.00,Buy at , 168.70
1130905.00,1023.00,Bought at , 168.70
1130905.00,1033.00,Sold, NetProfit,1114.00
1130905.00,1055.00,Buy at , 169.12
1130905.00,1055.00,Bought at , 169.12
1130905.00,1059.00,Sold, NetProfit,1187.00
1130905.00,1102.00,Buy at , 169.25
1130905.00,1147.00,Buy at , 169.23
1130905.00,1210.00,Buy at , 169.16
1130905.00,1210.00,Bought at , 169.16
1130905.00,1224.00,Sold, NetProfit,1178.00
1130905.00,1310.00,Buy at , 168.68
1130905.00,1310.00,Bought at , 168.68
1130905.00,1331.00,Sold, NetProfit,1251.00
1130905.00,1402.00,Buy at , 169.18
1130905.00,1404.00,Bought at , 169.18
1130905.00,1418.00,Sold, NetProfit,1324.00
1130905.00,1419.00,Buy at , 169.98
1130905.00,1506.00,Buy at , 170.20
1130905.00,1506.00,Bought at , 170.20
1130905.00,1533.00,Sold, NetProfit,1315.00
1130906.00, 933.00,Buy at , 169.22
1130906.00, 933.00,Bought at , 169.20
1130906.00, 933.00,Sold, NetProfit,1288.00
1130906.00, 936.00,Buy at , 168.01
1130906.00, 937.00,Bought at , 168.01
1130906.00, 937.00,Sold, NetProfit,1261.00
1130906.00, 939.00,Buy at , 167.27
1130906.00, 939.00,Bought at , 167.27
1130906.00, 943.00,Sold, NetProfit,1334.00
1130906.00,1000.00,Buy at , 166.14
1130906.00,1000.00,Bought at , 166.14
1130906.00,1003.00,Sold, NetProfit,1304.00
1130906.00,1004.00,Buy at , 165.28
1130906.00,1004.00,Bought at , 165.28
1130906.00,1008.00,Sold, NetProfit,1377.00
1130906.00,1153.00,Buy at , 167.22
1130906.00,1153.00,Bought at , 167.22
1130906.00,1155.00,Sold, NetProfit,1350.00
1130906.00,1512.00,Buy at , 167.42
1130906.00,1512.00,Bought at , 167.42
1130906.00,1549.00,Sold, NetProfit,1323.00
1130909.00,1007.00,Buy at , 162.78
1130909.00,1007.00,Bought at , 162.73
1130909.00,1010.00,Sold, NetProfit,1296.00
1130909.00,1013.00,Buy at , 161.38
1130909.00,1015.00,Buy at , 161.70
1130909.00,1015.00,Bought at , 161.70
1130909.00,1015.00,Sold, NetProfit,1287.00
1130909.00,1017.00,Buy at , 161.53
1130909.00,1017.00,Bought at , 161.53
1130909.00,1017.00,Sold, NetProfit,1260.00
1130909.00,1020.00,Buy at , 160.73
1130909.00,1020.00,Bought at , 160.73
1130909.00,1023.00,Sold, NetProfit,1233.00
1130909.00,1023.00,Buy at , 160.64
1130909.00,1023.00,Bought at , 160.63
1130909.00,1024.00,Sold, NetProfit,1206.00
1130909.00,1024.00,Buy at , 160.14
1130909.00,1024.00,Bought at , 160.14
1130909.00,1024.00,Sold, NetProfit,1179.00
1130909.00,1025.00,Buy at , 159.51
1130909.00,1025.00,Bought at , 159.48
1130909.00,1029.00,Sold, NetProfit,1252.00
1130909.00,1031.00,Buy at , 159.28
1130909.00,1031.00,Bought at , 159.28
1130909.00,1037.00,Sold, NetProfit,1225.00
1130909.00,1115.00,Buy at , 159.87
1130909.00,1115.00,Bought at , 159.85
1130909.00,1124.00,Sold, NetProfit,1198.00
1130909.00,1148.00,Buy at , 160.80
1130909.00,1149.00,Bought at , 160.80
1130909.00,1154.00,Sold, NetProfit,1171.00
1130909.00,1208.00,Buy at , 160.18
1130909.00,1208.00,Bought at , 160.09
1130909.00,1224.00,Sold, NetProfit,1144.00
1130909.00,1225.00,Buy at , 159.90
1130909.00,1226.00,Bought at , 159.90
1130909.00,1228.00,Sold, NetProfit,1117.00
1130909.00,1230.00,Buy at , 159.60
1130909.00,1230.00,Bought at , 159.60
1130909.00,1241.00,Sold, NetProfit,1090.00
1130909.00,1244.00,Buy at , 158.98
1130909.00,1244.00,Bought at , 158.97
1130909.00,1247.00,Sold, NetProfit,1063.00
1130909.00,1330.00,Buy at , 159.62
1130909.00,1332.00,Buy at , 162.20
1130909.00,1332.00,Buy at , 161.62
1130909.00,1333.00,Buy at , 161.41
1130909.00,1346.00,Buy at , 161.60
1130909.00,1346.00,Bought at , 161.60
1130909.00,1352.00,Sold, NetProfit,1072.00
1130909.00,1355.00,Buy at , 161.48
1130909.00,1355.00,Bought at , 161.48
1130909.00,1400.00,Sold, NetProfit,1145.00
1130909.00,1405.00,Buy at , 161.70
1130909.00,1405.00,Bought at , 161.70
1130909.00,1406.00,Sold, NetProfit,1118.00
1130909.00,1410.00,Buy at , 161.32
1130910.00, 936.00,Buy at , 160.92
1130910.00, 936.00,Bought at , 160.92
1130910.00, 936.00,Sold, NetProfit,1109.00
1130910.00, 936.00,Buy at , 160.99
1130910.00, 952.00,Buy at , 164.20
1130910.00,1006.00,Buy at , 164.79
1130910.00,1006.00,Bought at , 164.79
1130910.00,1006.00,Sold, NetProfit,1060.00
1130910.00,1020.00,Buy at , 164.90
1130910.00,1020.00,Bought at , 164.90
1130910.00,1027.00,Sold, NetProfit,1133.00
1130910.00,1134.00,Buy at , 165.73
1130910.00,1134.00,Bought at , 165.73
1130910.00,1143.00,Sold, NetProfit,1106.00
1130910.00,1143.00,Buy at , 165.25
1130910.00,1144.00,Bought at , 165.25
1130910.00,1147.00,Sold, NetProfit,1079.00
1130910.00,1321.00,Buy at , 164.80
1130910.00,1321.00,Bought at , 164.80
1130910.00,1350.00,Sold, NetProfit,1152.00
1130910.00,1432.00,Buy at , 165.04
1130910.00,1432.00,Bought at , 165.03
1130910.00,1459.00,Sold, NetProfit,1225.00
1130911.00, 935.00,Buy at , 166.36
1130911.00, 947.00,Buy at , 165.43
1130911.00,1022.00,Buy at , 163.89
1130911.00,1022.00,Bought at , 163.89
1130911.00,1026.00,Sold, NetProfit,1216.00
1130911.00,1027.00,Buy at , 164.00
1130911.00,1028.00,Bought at , 164.00
1130911.00,1029.00,Sold, NetProfit,1189.00
1130911.00,1045.00,Buy at , 164.19
1130911.00,1045.00,Bought at , 164.19
1130911.00,1101.00,Sold, NetProfit,1262.00
1130911.00,1204.00,Buy at , 164.56
1130911.00,1207.00,Buy at , 164.50
1130911.00,1207.00,Bought at , 164.50
1130911.00,1210.00,Sold, NetProfit,1213.00
1130911.00,1311.00,Buy at , 163.19
1130911.00,1311.00,Bought at , 163.19
1130911.00,1314.00,Sold, NetProfit,1186.00
1130911.00,1440.00,Buy at , 162.91
1130911.00,1440.00,Bought at , 162.91
1130911.00,1502.00,Sold, NetProfit,1259.00
1130912.00, 933.00,Buy at , 162.65
1130912.00,1105.00,Buy at , 165.60
1130912.00,1106.00,Bought at , 165.60
1130912.00,1113.00,Sold, NetProfit,1350.00
1130912.00,1433.00,Buy at , 165.70
1130912.00,1434.00,Bought at , 165.70
1130912.00,1438.00,Sold, NetProfit,1323.00
1130913.00,1003.00,Buy at , 163.29
1130913.00,1003.00,Bought at , 163.27
1130913.00,1005.00,Sold, NetProfit,1296.00
1130913.00,1005.00,Buy at , 163.16
1130913.00,1005.00,Bought at , 163.16
1130913.00,1008.00,Sold, NetProfit,1269.00
1130913.00,1230.00,Buy at , 164.00
1130913.00,1343.00,Buy at , 164.82
1130913.00,1344.00,Bought at , 164.80
1130913.00,1407.00,Sold, NetProfit,1242.00
1130913.00,1415.00,Buy at , 164.32
1130913.00,1417.00,Bought at , 164.32
1130913.00,1523.00,Sold, NetProfit,1315.00
1130916.00, 948.00,Buy at , 169.00
1130916.00, 948.00,Bought at , 169.00
1130916.00, 950.00,Sold, NetProfit,1388.00
1130916.00, 952.00,Buy at , 170.21
1130916.00, 952.00,Bought at , 170.21
1130916.00, 955.00,Sold, NetProfit,1361.00
1130916.00,1024.00,Buy at , 169.89
1130916.00,1030.00,Buy at , 169.15
1130916.00,1030.00,Bought at , 169.15
1130916.00,1035.00,Sold, NetProfit,1352.00
1130916.00,1036.00,Buy at , 168.93
1130916.00,1036.00,Bought at , 168.75
1130916.00,1042.00,Sold, NetProfit,1325.00
1130916.00,1044.00,Buy at , 168.32
1130916.00,1148.00,Buy at , 169.94
1130916.00,1148.00,Bought at , 169.93
1130916.00,1155.00,Sold, NetProfit,1316.00
1130916.00,1347.00,Buy at , 168.14
1130916.00,1348.00,Bought at , 168.14
1130916.00,1432.00,Sold, NetProfit,1289.00
1130916.00,1442.00,Buy at , 167.30
1130916.00,1527.00,Buy at , 167.37
1130916.00,1527.00,Bought at , 167.37
1130916.00,1530.00,Sold, NetProfit,1262.00
1130917.00, 950.00,Buy at , 164.69
1130917.00, 951.00,Bought at , 164.69
1130917.00,1002.00,Sold, NetProfit,1335.00
1130917.00,1036.00,Buy at , 165.70
1130917.00,1127.00,Buy at , 167.61
1130917.00,1128.00,Bought at , 167.61
1130917.00,1129.00,Sold, NetProfit,1326.00
1130917.00,1216.00,Buy at , 167.70
1130917.00,1216.00,Bought at , 167.70
1130917.00,1240.00,Sold, NetProfit,1299.00
1130917.00,1244.00,Buy at , 167.22
1130917.00,1244.00,Bought at , 167.22
1130917.00,1412.00,Sold, NetProfit,1272.00
1130917.00,1418.00,Buy at , 166.75
1130917.00,1418.00,Bought at , 166.70
1130917.00,1423.00,Sold, NetProfit,1245.00
1130917.00,1453.00,Buy at , 166.01
1130917.00,1454.00,Bought at , 165.95
1130917.00,1502.00,Sold, NetProfit,1318.00
1130918.00, 932.00,Buy at , 166.62
1130918.00, 933.00,Bought at , 166.62
1130918.00, 933.00,Sold, NetProfit,1291.00
1130918.00,1405.00,Buy at , 165.60
1130918.00,1406.00,Bought at , 165.60
1130918.00,1409.00,Sold, NetProfit,1369.00
1130919.00, 942.00,Buy at , 173.85
1130919.00, 942.00,Bought at , 173.85
1130919.00, 943.00,Sold, NetProfit,1342.00
1130919.00,1004.00,Buy at , 173.80
1130919.00,1109.00,Buy at , 176.12
1130919.00,1109.00,Bought at , 176.12
1130919.00,1113.00,Sold, NetProfit,1333.00
1130919.00,1133.00,Buy at , 177.29
1130919.00,1133.00,Bought at , 177.29
1130919.00,1138.00,Sold, NetProfit,1306.00
1130919.00,1146.00,Buy at , 176.45
1130919.00,1205.00,Buy at , 178.64
1130919.00,1205.00,Bought at , 178.58
1130919.00,1210.00,Sold, NetProfit,1357.00
1130919.00,1222.00,Buy at , 178.50
1130919.00,1222.00,Bought at , 178.50
1130919.00,1223.00,Sold, NetProfit,1330.00
1130919.00,1223.00,Buy at , 178.37
1130919.00,1223.00,Bought at , 178.32
1130919.00,1238.00,Sold, NetProfit,1403.00
1130919.00,1248.00,Buy at , 179.38
1130919.00,1248.00,Bought at , 179.38
1130919.00,1250.00,Sold, NetProfit,1376.00
1130919.00,1337.00,Buy at , 178.77
1130919.00,1424.00,Buy at , 180.02
1130919.00,1424.00,Bought at , 179.91
1130919.00,1428.00,Sold, NetProfit,1367.00
1130919.00,1527.00,Buy at , 178.43
1130919.00,1528.00,Bought at , 178.39
1130919.00,1528.00,Sold, NetProfit,1340.00
1130920.00, 938.00,Buy at , 180.50
1130920.00, 938.00,Bought at , 180.50
1130920.00, 939.00,Sold, NetProfit,1313.00
1130920.00, 946.00,Buy at , 180.96
1130920.00, 946.00,Bought at , 180.96
1130920.00, 947.00,Sold, NetProfit,1386.00
1130920.00,1008.00,Buy at , 184.15
1130920.00,1008.00,Bought at , 184.15
1130920.00,1008.00,Sold, NetProfit,1359.00
1130920.00,1014.00,Buy at , 183.31
1130920.00,1014.00,Bought at , 183.31
1130920.00,1014.00,Sold, NetProfit,1332.00
1130920.00,1028.00,Buy at , 183.30
1130920.00,1028.00,Bought at , 183.30
1130920.00,1033.00,Sold, NetProfit,1405.00
1130920.00,1112.00,Buy at , 183.85
1130920.00,1112.00,Bought at , 183.85
1130920.00,1113.00,Sold, NetProfit,1378.00
1130920.00,1117.00,Buy at , 183.17
1130920.00,1117.00,Bought at , 183.16
1130920.00,1118.00,Sold, NetProfit,1351.00
1130920.00,1123.00,Buy at , 182.61
1130920.00,1123.00,Bought at , 182.54
1130920.00,1123.00,Sold, NetProfit,1324.00
1130920.00,1135.00,Buy at , 183.88
1130920.00,1135.00,Bought at , 183.88
1130920.00,1139.00,Sold, NetProfit,1297.00
1130920.00,1200.00,Buy at , 183.37
1130920.00,1200.00,Bought at , 183.37
1130920.00,1203.00,Sold, NetProfit,1270.00
1130920.00,1206.00,Buy at , 182.98
1130920.00,1206.00,Bought at , 182.98
1130920.00,1216.00,Sold, NetProfit,1243.00
1130920.00,1220.00,Buy at , 182.88
1130920.00,1220.00,Bought at , 182.88
1130920.00,1224.00,Sold, NetProfit,1216.00
1130920.00,1318.00,Buy at , 181.61
1130920.00,1318.00,Bought at , 181.61
1130920.00,1325.00,Sold, NetProfit,1189.00
1130920.00,1345.00,Buy at , 181.62
1130920.00,1346.00,Bought at , 181.62
1130920.00,1351.00,Sold, NetProfit,1262.00
1130920.00,1439.00,Buy at , 181.75
1130920.00,1439.00,Bought at , 181.71
1130920.00,1439.00,Sold, NetProfit,1235.00
1130920.00,1442.00,Buy at , 180.99
1130920.00,1442.00,Bought at , 180.99
1130920.00,1449.00,Sold, NetProfit,1308.00
1130920.00,1527.00,Buy at , 182.23
1130920.00,1527.00,Bought at , 182.23
1130920.00,1544.00,Sold, NetProfit,1381.00
1130923.00, 935.00,Buy at , 184.60
1130923.00, 935.00,Bought at , 184.60
1130923.00, 936.00,Sold, NetProfit,1354.00
1130923.00, 942.00,Buy at , 182.69
1130923.00, 942.00,Bought at , 182.69
1130923.00, 942.00,Sold, NetProfit,1327.00
1130923.00, 948.00,Buy at , 181.66
1130923.00, 948.00,Bought at , 181.66
1130923.00, 949.00,Sold, NetProfit,1300.00
1130923.00,1008.00,Buy at , 179.01
1130923.00,1008.00,Bought at , 179.01
1130923.00,1008.00,Sold, NetProfit,1273.00
1130923.00,1035.00,Buy at , 178.76
1130923.00,1035.00,Bought at , 178.76
1130923.00,1035.00,Sold, NetProfit,1246.00
1130923.00,1056.00,Buy at , 178.55
1130923.00,1057.00,Bought at , 178.55
1130923.00,1057.00,Sold, NetProfit,1219.00
1130923.00,1058.00,Buy at , 178.48
1130923.00,1058.00,Bought at , 178.47
1130923.00,1058.00,Sold, NetProfit,1192.00
1130923.00,1059.00,Buy at , 177.80
1130923.00,1059.00,Bought at , 177.80
1130923.00,1101.00,Sold, NetProfit,1165.00
1130923.00,1138.00,Buy at , 178.06
1130923.00,1305.00,Buy at , 182.30
1130923.00,1305.00,Bought at , 182.29
1130923.00,1306.00,Sold, NetProfit,1156.00
1130923.00,1344.00,Buy at , 182.10
1130923.00,1345.00,Bought at , 182.04
1130923.00,1349.00,Sold, NetProfit,1229.00
1130923.00,1417.00,Buy at , 182.30
1130923.00,1418.00,Bought at , 182.30
1130923.00,1418.00,Sold, NetProfit,1202.00
1130923.00,1423.00,Buy at , 181.89
1130924.00, 939.00,Buy at , 178.87
1130924.00, 958.00,Buy at , 181.26
1130924.00, 958.00,Bought at , 181.25
1130924.00, 959.00,Sold, NetProfit,1171.00
1130924.00,1002.00,Buy at , 180.16
1130924.00,1002.00,Bought at , 179.98
1130924.00,1003.00,Sold, NetProfit,1144.00
1130924.00,1432.00,Buy at , 183.90
1130924.00,1442.00,Buy at , 183.93
1130924.00,1444.00,Bought at , 183.91
1130924.00,1500.00,Sold, NetProfit,1135.00
1130924.00,1505.00,Buy at , 183.69
1130925.00, 951.00,Buy at , 182.11
1130925.00, 952.00,Bought at , 182.10
1130925.00, 955.00,Sold, NetProfit,1126.00
1130925.00,1026.00,Buy at , 181.47
1130925.00,1124.00,Buy at , 182.74
1130925.00,1124.00,Bought at , 182.74
1130925.00,1141.00,Sold, NetProfit,1077.00
1130925.00,1142.00,Buy at , 181.60
1130925.00,1142.00,Bought at , 181.60
1130925.00,1142.00,Sold, NetProfit,1050.00
1130925.00,1322.00,Buy at , 184.21
1130925.00,1322.00,Bought at , 184.03
1130925.00,1330.00,Sold, NetProfit,1023.00
1130925.00,1505.00,Buy at , 183.83
1130926.00, 937.00,Buy at , 186.93
1130926.00, 938.00,Bought at , 186.93
1130926.00, 940.00,Sold, NetProfit, 996.00
1130926.00,1026.00,Buy at , 186.80
1130926.00,1026.00,Bought at , 186.79
1130926.00,1037.00,Sold, NetProfit, 968.00
1130926.00,1108.00,Buy at , 186.00
1130926.00,1108.00,Bought at , 186.00
1130926.00,1115.00,Sold, NetProfit,1041.00
1130926.00,1210.00,Buy at , 187.39
1130926.00,1332.00,Buy at , 188.77
1130926.00,1332.00,Bought at , 188.77
1130926.00,1337.00,Sold, NetProfit,1014.00
1130926.00,1406.00,Buy at , 188.23
1130926.00,1406.00,Bought at , 188.20
1130926.00,1422.00,Sold, NetProfit, 987.00
1130927.00, 944.00,Buy at , 188.10
1130927.00, 944.00,Bought at , 188.10
1130927.00, 945.00,Sold, NetProfit, 960.00
1130927.00, 958.00,Buy at , 188.57
1130927.00, 958.00,Bought at , 188.57
1130927.00, 959.00,Sold, NetProfit, 933.00
1130927.00,1052.00,Buy at , 189.97
1130927.00,1052.00,Bought at , 189.97
1130927.00,1107.00,Sold, NetProfit, 906.00
1130927.00,1151.00,Buy at , 190.12
1130927.00,1235.00,Buy at , 190.60
1130927.00,1237.00,Bought at , 190.59
1130927.00,1346.00,Sold, NetProfit, 879.00
1130927.00,1346.00,Buy at , 190.45
1130927.00,1347.00,Bought at , 190.43
1130927.00,1412.00,Sold, NetProfit, 852.00
1130927.00,1417.00,Buy at , 190.03
1130927.00,1417.00,Bought at , 190.03
1130927.00,1420.00,Sold, NetProfit, 825.00
1130927.00,1436.00,Buy at , 189.50
1130927.00,1436.00,Bought at , 189.50
1130927.00,1458.00,Sold, NetProfit, 798.00
1130927.00,1500.00,Buy at , 189.37
1130927.00,1500.00,Bought at , 189.37
1130927.00,1504.00,Sold, NetProfit, 771.00
1130930.00, 947.00,Buy at , 190.30
1130930.00, 955.00,Buy at , 191.03
1130930.00, 955.00,Bought at , 191.01
1130930.00,1002.00,Sold, NetProfit, 822.00
1130930.00,1057.00,Buy at , 193.28
1130930.00,1058.00,Bought at , 193.28
1130930.00,1114.00,Sold, NetProfit, 795.00
1130930.00,1356.00,Buy at , 192.84
1130930.00,1400.00,Buy at , 192.94
1130930.00,1400.00,Bought at , 192.94
1130930.00,1402.00,Sold, NetProfit, 786.00
1130930.00,1502.00,Buy at , 193.05
1131001.00, 945.00,Buy at , 190.61
1131001.00, 945.00,Bought at , 190.60
1131001.00, 945.00,Sold, NetProfit, 777.00
1131001.00, 948.00,Buy at , 188.73
1131001.00,1000.00,Buy at , 189.53
1131001.00,1036.00,Buy at , 192.74
1131001.00,1037.00,Bought at , 192.74
1131001.00,1037.00,Sold, NetProfit, 786.00
1131001.00,1053.00,Buy at , 192.10
1131001.00,1053.00,Bought at , 192.10
1131001.00,1053.00,Sold, NetProfit, 759.00
1131001.00,1103.00,Buy at , 192.31
1131001.00,1237.00,Buy at , 193.50
1131001.00,1238.00,Buy at , 193.35
1131001.00,1238.00,Bought at , 193.35
1131001.00,1241.00,Sold, NetProfit, 728.00
1131001.00,1327.00,Buy at , 192.45
1131001.00,1327.00,Bought at , 192.42
1131001.00,1350.00,Sold, NetProfit, 801.00
1131001.00,1415.00,Buy at , 193.07
